carrier_key,name,iata,country,type,in_fetch_manifest,locale,band,region,official_website,help_root,baggage_checked_url,baggage_carryon_url,baggage_fees_url,fare_conditions_url,checkin_url,conditions_of_carriage_url,article_selector,has_capture_folder,latest_capture_set,ok_pages,failed_pages,has_candidates,has_fact_file,has_review_file,prefilled_conditions_url,missing_fields,notes,matched_source_airline_id,enrichment_sources
skyline-express-airline,Skyline Express Airline,QU,China,Scheduled,no,en,,Asia,https://skylineexpress.aero,,,,https://skylineexpress.aero/en/baggage/free-baggage-rates-and-additional-fees,,,,,no,,0,0,no,no,no,,band;help_root;baggage_checked_url;baggage_carryon_url;fare_conditions_url;checkin_url;conditions_of_carriage_url;article_selector;,,skyline-express-airlines-54,https://raw.githubusercontent.com/buffertse/airline-data/main/data/airlines.csv; https://raw.githubusercontent.com/buffertse/airline-data/main/data/airline-links.csv
skymark-airlines,Skymark Airlines,BC,Japan,Low-cost,no,,,Asia,,,,,,,,,,no,,0,0,no,yes,yes,,locale;band;official_website;help_root;baggage_checked_url;baggage_carryon_url;baggage_fees_url;fare_conditions_url;checkin_url;conditions_of_carriage_url;article_selector;,,,
skytrans-australia,Skytrans Australia,QN,Australia,Scheduled,no,en,,Australia/Pacific,,,,,,,,,,no,,0,0,no,no,no,,band;official_website;help_root;baggage_checked_url;baggage_carryon_url;baggage_fees_url;fare_conditions_url;checkin_url;conditions_of_carriage_url;article_selector;,,,
skyward-airlines,Skyward Airlines,OW,Canada,Scheduled,yes,en-ca,manual-priority,North America,https://www.skywardairlines.co.ke,,https://www.skywardairlines.co.ke/baggage-policy,https://www.skywardairlines.co.ke/baggage-policy,https://www.skywardairlines.co.ke/baggage-policy,,,,,yes,2026-09-03,3,0,no,yes,no,,help_root;fare_conditions_url;checkin_url;conditions_of_carriage_url;article_selector;,"3/6 urls imported from filled priority CSV; Missing fields filled from buffertse/airline-data, which records official airline domains and deep links sourced from airline websites.",skyward-airlines-857,https://raw.githubusercontent.com/buffertse/airline-data/main/data/airlines.csv; https://raw.githubusercontent.com/buffertse/airline-data/main/data/airline-links.csv
small-planet-airlines-poland,Small Planet Airlines Poland,P7,Poland,Scheduled,no,,,Europe,,,,,,,,,,no,,0,0,no,no,no,,locale;band;official_website;help_root;baggage_checked_url;baggage_carryon_url;baggage_fees_url;fare_conditions_url;checkin_url;conditions_of_carriage_url;article_selector;,,,
smartavia,SmartAvia,5N,Russia,Scheduled,no,,,Europe,,,,,,,,,,no,,0,0,no,no,yes,,locale;band;official_website;help_root;baggage_checked_url;baggage_carryon_url;baggage_fees_url;fare_conditions_url;checkin_url;conditions_of_carriage_url;article_selector;,,,
smartlynx-airlines-estonia,SmartLynx Airlines Estonia,6Y,Latvia,Scheduled,no,,,Europe,https://www.smartlynx.aero,,,,,,,https://www.smartlynx.aero/en/passengers/before-the-flight/conditions-of-carriage,,no,,0,0,no,no,no,https://www.smartlynx.aero/en/passengers/before-the-flight/conditions-of-carriage,locale;band;help_root;baggage_checked_url;baggage_carryon_url;baggage_fees_url;fare_conditions_url;checkin_url;article_selector;,,,
smartlynx-malta,SmartLynx Malta,2N,Malta,Scheduled,no,en,,Europe,https://yuzmashair.com.ua,,,,,,,,,no,,0,0,no,no,no,,band;help_root;baggage_checked_url;baggage_carryon_url;baggage_fees_url;fare_conditions_url;checkin_url;conditions_of_carriage_url;article_selector;,,yuzhmashavia-593,https://raw.githubusercontent.com/buffertse/airline-data/main/data/airlines.csv; https://raw.githubusercontent.com/buffertse/airline-data/main/data/airline-links.csv
smartwings-czechia,SmartWings Czechia,QS,Czechia,Low-cost,no,,,,,,,,,,,,,no,,0,0,no,no,no,,locale;band;region;official_website;help_root;baggage_checked_url;baggage_carryon_url;baggage_fees_url;fare_conditions_url;checkin_url;conditions_of_carriage_url;article_selector;,,,
smartwings-hungary,SmartWings Hungary,7O,Hungary,Low-cost,no,,,Europe,,,,,,,,,,no,,0,0,no,no,no,,locale;band;official_website;help_root;baggage_checked_url;baggage_carryon_url;baggage_fees_url;fare_conditions_url;checkin_url;conditions_of_carriage_url;article_selector;,,,
smartwings-poland,SmartWings Poland,3Z,Poland,Low-cost,no,,,Europe,,,,,,,,,,no,,0,0,no,no,no,,locale;band;official_website;help_root;baggage_checked_url;baggage_carryon_url;baggage_fees_url;fare_conditions_url;checkin_url;conditions_of_carriage_url;article_selector;,,,
smokey-bay-air-inc,"Smokey Bay Air, Inc.",2E,Sri Lanka,Scheduled,no,,,Asia,,,,,,,,,,no,,0,0,no,no,no,,locale;band;official_website;help_root;baggage_checked_url;baggage_carryon_url;baggage_fees_url;fare_conditions_url;checkin_url;conditions_of_carriage_url;article_selector;,,,
solaseed-air,Solaseed Air,6J,Japan,Low-cost,no,,,Asia,https://solaseedair.jp,,,,,,,,,no,,0,0,no,yes,no,,locale;band;help_root;baggage_checked_url;baggage_carryon_url;baggage_fees_url;fare_conditions_url;checkin_url;conditions_of_carriage_url;article_selector;,,jubba-airways-450,https://raw.githubusercontent.com/buffertse/airline-data/main/data/airlines.csv; https://raw.githubusercontent.com/buffertse/airline-data/main/data/airline-links.csv
solomon-airlines,Solomon Airlines,IE,Solomon Islands,Scheduled,yes,en,manual-priority,Australia/Pacific,https://www.flysolomons.com,,https://www.flysolomons.com/experience/baggage-information,https://www.flysolomons.com/experience/baggage-information,https://www.flysolomons.com/experience/baggage-information,,,https://www.flysolomons.com/bookings/conditions-of-carriage,,yes,2026-09-03,2,2,no,yes,no,https://www.flysolomons.com/bookings/conditions-of-carriage,help_root;fare_conditions_url;checkin_url;article_selector;,"4/6 urls imported from filled priority CSV; conditions_of_carriage_url prefilled from Duffel refs; please verify.; Missing fields filled from buffertse/airline-data, which records official airline domains and deep links sourced from airline websites.",solomon-airlines-588,https://raw.githubusercontent.com/buffertse/airline-data/main/data/airlines.csv; https://raw.githubusercontent.com/buffertse/airline-data/main/data/airline-links.csv; https://raw.githubusercontent.com/buffertse/airline-data/main/derived/baggage-summary.csv
somon-air,Somon Air,SZ,Tajikistan,Scheduled,yes,en,manual-priority,Asia,https://somonair.com,,https://somonair.com/en/baggage,https://somonair.com/en/baggage,https://somonair.com/en/baggage,,,,,yes,2026-09-03,0,3,no,yes,yes,,help_root;fare_conditions_url;checkin_url;conditions_of_carriage_url;article_selector;,"3/6 urls imported from filled priority CSV; Missing fields filled from buffertse/airline-data, which records official airline domains and deep links sourced from airline websites.",somon-air-716,https://raw.githubusercontent.com/buffertse/airline-data/main/data/airlines.csv; https://raw.githubusercontent.com/buffertse/airline-data/main/data/airline-links.csv
sounds-air,Sounds Air,S8,South Africa,Scheduled,no,en,,Africa,,,,,,,,,,no,,0,0,no,no,yes,,band;official_website;help_root;baggage_checked_url;baggage_carryon_url;baggage_fees_url;fare_conditions_url;checkin_url;conditions_of_carriage_url;article_selector;,,,
south-african-airways,South African Airways,SA,South Africa,Scheduled,yes,en-za,manual-priority,Africa,https://www.flysaa.com,,https://www.flysaa.com/manage-fly/baggage/checked-baggage,https://www.flysaa.com/manage-fly/baggage/hand-baggage,https://www.flysaa.com/manage-fly/baggage/optional-service-fees,,,https://www.flysaa.com/documents/51855150/126723733/Conditions+of+Carriage,,yes,2026-09-03,3,1,no,yes,no,https://www.flysaa.com/documents/51855150/126723733/Conditions+of+Carriage,help_root;fare_conditions_url;checkin_url;article_selector;,"4/6 urls imported from filled priority CSV; conditions_of_carriage_url prefilled from Duffel refs; please verify.; Missing fields filled from buffertse/airline-data, which records official airline domains and deep links sourced from airline websites.",south-african-airways-758,https://raw.githubusercontent.com/buffertse/airline-data/main/data/airlines.csv; https://raw.githubusercontent.com/buffertse/airline-data/main/data/airline-links.csv
southern-air,Southern Air,9R,United States,Scheduled,no,en,,North America,https://satena.com,,,,,,,,,no,,0,0,no,yes,no,,band;help_root;baggage_checked_url;baggage_carryon_url;baggage_fees_url;fare_conditions_url;checkin_url;conditions_of_carriage_url;article_selector;,,satena-580,https://raw.githubusercontent.com/buffertse/airline-data/main/data/airlines.csv; https://raw.githubusercontent.com/buffertse/airline-data/main/data/airline-links.csv
southern-air-charter,Southern Air Charter,PL,Bahamas,Scheduled,no,en,,Caribbean,https://southernaircharter.com,https://www.southernaircharter.com/contact-us,,,,,,,,no,,0,0,no,no,no,,band;baggage_checked_url;baggage_carryon_url;baggage_fees_url;fare_conditions_url;checkin_url;conditions_of_carriage_url;article_selector;,,southern-air-charter-1664,https://raw.githubusercontent.com/buffertse/airline-data/main/data/airlines.csv; https://raw.githubusercontent.com/buffertse/airline-data/main/data/airline-links.csv
southern-airways-express,Southern Airways Express,9X,United States,Scheduled,yes,en-us,manual-priority,North America,https://iflysouthern.com,,https://iflysouthern.com/faq/,https://iflysouthern.com/faq/,https://iflysouthern.com/faq/,https://iflysouthern.com/,https://iflysouthern.com/,https://iflysouthern.com/contract-of-carriage/,,yes,2026-09-03,0,1,no,yes,no,https://iflysouthern.com/contract-of-carriage/,help_root;article_selector;,1/6 urls imported from filled priority CSV; conditions_of_carriage_url prefilled from Duffel refs; please verify.,southern-airways-express-431,https://raw.githubusercontent.com/buffertse/airline-data/main/data/airlines.csv; https://raw.githubusercontent.com/buffertse/airline-data/main/data/airline-links.csv
southern-sky-airlines,Southern Sky Airlines,IH,Italy,Scheduled,no,,,Europe,,,,,,,,,,no,,0,0,no,no,no,,locale;band;official_website;help_root;baggage_checked_url;baggage_carryon_url;baggage_fees_url;fare_conditions_url;checkin_url;conditions_of_carriage_url;article_selector;,,,
southwest-airlines,Southwest Airlines,WN,United States,Low-cost,yes,en-us,manual-priority,North America,https://support.southwest.com/helpcenter/s,https://support.southwest.com/helpcenter/s,https://support.southwest.com/helpcenter/s/article/checked-baggage-policy,https://espanol-support.southwest.com/helpcenter/s/article/carryon-baggage-policy,https://support.southwest.com/helpcenter/s/article/checked-baggage-policy,https://support.southwest.com/helpcenter/s/article/contract-of-carriage,https://www.southwest.com/air/check-in/,https://www.southwest.com/html/about-southwest/index.html?clk=GFOOTER-CONTRACT-OF-CARRIAGE#_tab_5,,yes,2026-09-03,0,4,no,yes,no,https://www.southwest.com/html/about-southwest/index.html?clk=GFOOTER-CONTRACT-OF-CARRIAGE#_tab_5,article_selector;,"4/6 urls imported from filled priority CSV; conditions_of_carriage_url prefilled from Duffel refs; please verify.; Missing fields filled from buffertse/airline-data, which records official airline domains and deep links sourced from airline websites.",southwest,https://raw.githubusercontent.com/buffertse/airline-data/main/data/airlines.csv; https://raw.githubusercontent.com/buffertse/airline-data/main/data/airline-links.csv
southwind-airlines,Southwind airlines,2S,Liberia,Low-cost,no,en,,,https://southwindairlines.com,,https://southwindairlines.com/en/baggage,https://southwindairlines.com/en/baggage,https://southwindairlines.com/en/baggage,,,,,no,,0,0,no,no,no,,band;region;help_root;fare_conditions_url;checkin_url;conditions_of_carriage_url;article_selector;,,southwind-airlines-159,https://raw.githubusercontent.com/buffertse/airline-data/main/data/airlines.csv; https://raw.githubusercontent.com/buffertse/airline-data/main/data/airline-links.csv
special-ground-handling-service-xh,Special Ground Handling Service -XH,XH,United Kingdom,Scheduled,no,en,,Europe,https://alexandriaairlines.net,,,,,,,,,no,,0,0,no,no,no,,band;help_root;baggage_checked_url;baggage_carryon_url;baggage_fees_url;fare_conditions_url;checkin_url;conditions_of_carriage_url;article_selector;,,alexandria-airlines-317,https://raw.githubusercontent.com/buffertse/airline-data/main/data/airlines.csv; https://raw.githubusercontent.com/buffertse/airline-data/main/data/airline-links.csv
spicejet,SpiceJet,SG,India,Low-cost,yes,en-in,manual-priority,Asia,https://www.spicejet.com,,https://www.spicejet.com/baggage,https://corporate.spicejet.com/ExcessBaggage.aspx,https://www.spicejet.com/baggage,,,,,yes,2026-09-03,1,2,no,yes,no,,help_root;fare_conditions_url;checkin_url;conditions_of_carriage_url;article_selector;,"3/6 urls imported from filled priority CSV; Missing fields filled from buffertse/airline-data, which records official airline domains and deep links sourced from airline websites.",spicejet-1809,https://raw.githubusercontent.com/buffertse/airline-data/main/data/airlines.csv; https://raw.githubusercontent.com/buffertse/airline-data/main/data/airline-links.csv; https://raw.githubusercontent.com/buffertse/airline-data/main/derived/baggage-summary.csv
spirit-airlines,Spirit Airlines,NK,United States,Low-cost,yes,en-us,manual-priority,North America,https://www.spirit.com,,https://www.spirit.com/en/baggage,https://www.spirit.com/en/baggage,https://www.spirit.com/en/baggage,https://content.spirit.com/Shared/en-us/Documents/Contract_of_Carriage.pdf,https://www.spirit.com/check-in,https://content.spirit.com/Shared/en-us/Documents/Contract_of_Carriage.pdf,,yes,2026-09-03,0,1,no,yes,no,https://content.spirit.com/Shared/en-us/Documents/Contract_of_Carriage.pdf,help_root;article_selector;,1/6 urls imported from filled priority CSV; conditions_of_carriage_url prefilled from Duffel refs; please verify.,,
spring-airlines,Spring Airlines,9C,China,Low-cost,no,,,Asia,,,,,,,,,,no,,0,0,no,no,no,,locale;band;official_website;help_root;baggage_checked_url;baggage_carryon_url;baggage_fees_url;fare_conditions_url;checkin_url;conditions_of_carriage_url;article_selector;,,,
spring-japan,Spring Japan,IJ,Japan,Low-cost,no,,,Asia,,,,,,,,,,no,,0,0,no,yes,yes,,locale;band;official_website;help_root;baggage_checked_url;baggage_carryon_url;baggage_fees_url;fare_conditions_url;checkin_url;conditions_of_carriage_url;article_selector;,,,
springjet,Springjet,5K,Portugal,Low-cost,no,,,Europe,https://hifly.aero,https://hifly.aero/contacts,,,,,,,,no,,0,0,no,no,no,,locale;band;baggage_checked_url;baggage_carryon_url;baggage_fees_url;fare_conditions_url;checkin_url;conditions_of_carriage_url;article_selector;,,hi-fly-888,https://raw.githubusercontent.com/buffertse/airline-data/main/data/airlines.csv; https://raw.githubusercontent.com/buffertse/airline-data/main/data/airline-links.csv
srilankan-airlines,SriLankan Airlines,UL,Sri Lanka,Scheduled,yes,en,manual-priority,Asia,https://www.srilankan.com,,https://www.srilankan.com/en_uk/plan-and-book/luggage,https://www.srilankan.com/en_uk/plan-and-book/luggage,https://www.srilankan.com/en_uk/plan-and-book/luggage,,,https://www.srilankan.com/Zh_cn/Corporate/conditions-of-carriage-for-passengers-and-baggage,,yes,2026-09-03,4,0,no,yes,no,https://www.srilankan.com/Zh_cn/Corporate/conditions-of-carriage-for-passengers-and-baggage,help_root;fare_conditions_url;checkin_url;article_selector;,"4/6 urls imported from filled priority CSV; conditions_of_carriage_url prefilled from Duffel refs; please verify.; Missing fields filled from buffertse/airline-data, which records official airline domains and deep links sourced from airline websites.",srilankan-airlines-1757,https://raw.githubusercontent.com/buffertse/airline-data/main/data/airlines.csv; https://raw.githubusercontent.com/buffertse/airline-data/main/data/airline-links.csv; https://raw.githubusercontent.com/buffertse/airline-data/main/derived/baggage-summary.csv
